,age,is_hereditary,height,is_smoker,stress,bald_prob
6855,43.0,1.0,169.10493310914225,0.0,7.0,high
6856,55.0,0.0,177.38245884996547,1.0,3.0,high
6857,41.0,0.0,173.16761710671886,0.0,10.0,medium
6858,17.0,0.0,167.89640337477852,0.0,1.0,medium
6859,52.0,1.0,165.23292173614882,0.0,3.0,high
6860,48.0,0.0,165.09139797363105,1.0,4.0,high
6861,56.0,1.0,152.913838403259,0.0,4.0,high
6862,34.0,0.0,169.16270110982572,0.0,4.0,low
6863,45.0,0.0,164.39885290990148,1.0,1.0,medium
6865,43.0,0.0,170.52694832137854,1.0,1.0,medium
6866,31.0,0.0,162.44986724831787,0.0,3.0,medium
6867,51.0,0.0,175.5012562512163,1.0,4.0,high
6868,51.0,1.0,184.43941323509804,0.0,10.0,high
6869,32.0,0.0,166.1915208618334,0.0,3.0,high
6871,33.0,0.0,163.7951367395163,1.0,10.0,medium
6872,36.0,0.0,172.3669247982244,1.0,3.0,high
6874,49.0,0.0,168.7813943695078,1.0,3.0,medium
6875,46.0,0.0,174.67022968281066,0.0,1.0,high
6876,31.0,0.0,155.96888481713,1.0,7.0,high
6877,38.0,0.0,166.28628385415928,1.0,1.0,high
6878,25.0,1.0,187.10590612189,0.0,3.0,high
6879,41.0,0.0,177.48141257900275,0.0,6.0,high
6880,35.0,0.0,162.87561157106845,0.0,5.0,medium
6881,37.0,0.0,156.70308436664507,0.0,8.0,medium
6882,55.0,0.0,166.34797612308674,1.0,3.0,high
6883,44.0,0.0,157.9671029589039,0.0,3.0,medium
6884,25.0,0.0,158.83138250445242,0.0,7.0,high
6886,41.0,0.0,172.62382053349296,1.0,2.0,high
6888,51.0,0.0,162.57903669329937,1.0,6.0,high
6890,59.0,0.0,166.64944311932413,0.0,2.0,medium
6891,34.0,0.0,173.31904110269772,0.0,4.0,medium
6893,47.0,0.0,176.77542005342303,1.0,4.0,medium
6894,45.0,0.0,176.33283123777548,1.0,3.0,medium
6896,35.0,0.0,147.90746454642064,0.0,1.0,medium
6898,29.0,0.0,179.5332887242579,0.0,7.0,medium
6899,38.0,0.0,161.30056282536344,1.0,10.0,high
6900,57.0,0.0,176.63915957675567,0.0,8.0,high
6901,48.0,1.0,159.94828000827704,1.0,6.0,high
6903,47.0,0.0,166.2407255886233,1.0,4.0,high
6904,49.0,0.0,165.75082400776776,0.0,1.0,medium
6905,51.0,1.0,165.71696429893416,0.0,6.0,high
6907,53.0,0.0,159.9528178347055,0.0,7.0,high
6909,40.0,0.0,162.43553566670346,1.0,2.0,medium
6910,54.0,0.0,170.96101532728085,0.0,6.0,high
6911,46.0,1.0,174.04655287826438,0.0,9.0,high
6912,41.0,0.0,175.09948748392344,1.0,6.0,medium
6913,42.0,0.0,165.02559891704155,1.0,10.0,high
6914,46.0,0.0,153.58255893734236,0.0,2.0,medium
6915,37.0,0.0,151.83398690054156,0.0,8.0,medium
6916,35.0,1.0,176.47204812563814,0.0,2.0,high
6917,31.0,0.0,146.04344484492128,0.0,2.0,medium
6918,35.0,0.0,163.302635059021,1.0,6.0,high
6921,40.0,0.0,162.52980904585542,0.0,5.0,high
6922,12.0,0.0,164.4323015724539,0.0,9.0,high
6923,43.0,0.0,170.2129012443616,1.0,9.0,high
6926,42.0,0.0,177.32637352913198,1.0,6.0,high
6927,33.0,1.0,185.73807824044985,1.0,5.0,high
6929,29.0,0.0,181.72741227472005,0.0,1.0,medium
6930,32.0,1.0,168.7334271525578,0.0,10.0,high
6932,41.0,0.0,166.904589638318,0.0,4.0,medium
6933,34.0,0.0,157.8968464875732,0.0,7.0,medium
6935,46.0,0.0,182.2788301770109,1.0,4.0,medium
6936,37.0,0.0,170.4703454627005,1.0,1.0,medium
6938,22.0,0.0,166.26876714877687,0.0,8.0,medium
6939,37.0,0.0,156.7446178711051,0.0,3.0,medium
6942,38.0,0.0,179.45702717432437,0.0,8.0,medium
6944,49.0,0.0,177.84636424727336,1.0,8.0,high
6945,41.0,0.0,177.09542942680466,1.0,6.0,medium
6946,54.0,0.0,176.58680620739474,1.0,5.0,high
6948,36.0,0.0,173.99725219833198,0.0,9.0,medium
6949,37.0,1.0,168.44488202390346,0.0,2.0,medium
6951,52.0,1.0,179.32910814334517,0.0,1.0,high
6952,39.0,0.0,140.57194225519564,1.0,6.0,medium
6955,51.0,0.0,162.72624524349948,0.0,10.0,high
6956,47.0,1.0,168.15638046489354,1.0,9.0,high
6957,34.0,0.0,177.4327951752796,1.0,9.0,high
6959,29.0,0.0,159.3911877102788,0.0,8.0,medium
6960,50.0,0.0,170.61636566719622,1.0,1.0,high
6961,39.0,0.0,174.52233617918608,1.0,10.0,medium
6963,33.0,0.0,166.4180046265198,1.0,8.0,high
6965,37.0,0.0,168.4616126419355,0.0,5.0,medium
6967,46.0,0.0,179.95309447765047,1.0,9.0,high
6968,26.0,0.0,176.13270139040745,0.0,1.0,low
6969,41.0,0.0,175.72782479384838,1.0,6.0,high
6971,37.0,0.0,153.6313010663098,0.0,8.0,medium
6972,39.0,0.0,167.90295998392665,1.0,2.0,medium
6974,23.0,0.0,172.33406234669206,0.0,7.0,high
6975,35.0,0.0,154.55507128946724,1.0,9.0,medium
6976,43.0,0.0,176.984538399896,1.0,10.0,high
6977,22.0,1.0,173.1437263015068,0.0,6.0,high
6978,38.0,0.0,163.48492391116315,1.0,8.0,medium
6979,44.0,0.0,183.233136356319,0.0,2.0,medium
6980,43.0,0.0,152.36399083931644,0.0,7.0,medium
6981,50.0,0.0,168.99061396045653,1.0,4.0,high
6982,48.0,0.0,185.70563708495297,0.0,6.0,medium
6983,41.0,0.0,170.00572853189854,0.0,10.0,high
6986,10.0,0.0,165.34924426606324,0.0,8.0,medium
6987,45.0,0.0,172.88443244093986,0.0,4.0,medium
6988,38.0,0.0,160.6775684803731,0.0,1.0,medium
6989,47.0,0.0,168.93276618069905,0.0,7.0,medium
6991,34.0,0.0,174.45759603147064,1.0,9.0,high
6992,35.0,0.0,154.8979236851215,1.0,3.0,medium
6993,42.0,0.0,172.23327107201044,0.0,8.0,medium
6994,21.0,0.0,169.12300165152962,0.0,2.0,medium
6996,35.0,0.0,159.71697456149525,1.0,2.0,medium
6997,38.0,0.0,162.30783408567228,0.0,10.0,medium
6998,29.0,0.0,147.57158134347011,0.0,8.0,medium
6999,49.0,0.0,191.84251281437952,1.0,9.0,high
7000,45.0,0.0,152.80076072162151,1.0,8.0,high
7002,37.0,1.0,167.1129176083589,1.0,6.0,high
7006,57.0,0.0,171.23888205530565,1.0,1.0,high
7007,48.0,0.0,174.5683110568607,0.0,8.0,high
7008,38.0,0.0,164.8988277311584,1.0,1.0,medium
7009,30.0,0.0,182.86870014278776,0.0,5.0,medium
7010,38.0,0.0,187.5959509050824,1.0,7.0,medium
7012,21.0,1.0,176.45693108008658,1.0,10.0,high
7013,18.0,0.0,171.9371198487142,1.0,3.0,low
7014,51.0,0.0,159.4046925389208,0.0,1.0,medium
7017,42.0,0.0,160.44174259090008,0.0,6.0,medium
7018,41.0,0.0,158.31833339800224,1.0,10.0,high
7019,43.0,0.0,171.41434899509107,1.0,8.0,medium
7021,44.0,0.0,172.03949562019002,1.0,3.0,high
7022,40.0,0.0,155.33245606652883,1.0,7.0,medium
7024,33.0,0.0,159.44535786297726,0.0,8.0,medium
7025,46.0,0.0,178.3073696516106,1.0,6.0,high
7026,34.0,0.0,172.8218462406761,1.0,3.0,medium
7029,52.0,0.0,143.21511464610268,0.0,5.0,high
7031,32.0,0.0,172.80417853970954,0.0,3.0,medium
7035,34.0,0.0,171.77004869468584,0.0,9.0,medium
7036,55.0,1.0,160.75280756589905,0.0,10.0,high
7038,22.0,0.0,161.28721472766776,1.0,1.0,low
7039,36.0,0.0,169.81765773850177,1.0,3.0,medium
7040,38.0,0.0,180.76014828534937,1.0,3.0,medium
7041,49.0,1.0,145.72471007364936,1.0,2.0,high
7042,37.0,0.0,159.62109203608503,0.0,1.0,low
7044,43.0,0.0,169.2427476120466,0.0,1.0,medium
7045,40.0,0.0,171.79580508924994,1.0,8.0,medium
7046,34.0,0.0,157.36283711816608,0.0,7.0,medium
7047,29.0,0.0,154.19002538003423,0.0,7.0,medium
7048,55.0,0.0,158.84853084446908,0.0,8.0,high
7049,34.0,0.0,174.04867687545604,0.0,3.0,medium
7050,43.0,0.0,162.06580336251776,0.0,10.0,medium
7051,57.0,0.0,161.85142299089534,0.0,7.0,medium
7052,44.0,0.0,163.10535660747047,1.0,7.0,high
7053,28.0,0.0,161.6278878898636,0.0,1.0,medium
7054,45.0,0.0,177.51057316057847,0.0,2.0,medium
7055,54.0,0.0,175.5220845134375,1.0,5.0,high
7056,56.0,1.0,168.4194637042208,1.0,7.0,high
7057,54.0,1.0,153.54787563150157,1.0,4.0,high
7058,41.0,0.0,168.10819354832398,0.0,3.0,medium
7059,19.0,0.0,148.86168666794197,1.0,8.0,medium
7060,38.0,1.0,169.321612436303,1.0,2.0,high
7063,54.0,0.0,158.93749550697373,0.0,2.0,high
7064,56.0,0.0,167.48732558810846,0.0,7.0,high
7065,37.0,0.0,166.49423229403476,0.0,7.0,high
7066,44.0,0.0,161.79693361087763,1.0,6.0,high
7069,52.0,0.0,152.56851721210785,0.0,9.0,high
7070,40.0,0.0,168.2079933511154,1.0,10.0,high
7071,48.0,0.0,158.2606480596531,0.0,7.0,high
7073,43.0,0.0,167.3041966485981,0.0,1.0,medium
7074,36.0,0.0,184.8745453998829,0.0,10.0,medium
7077,52.0,0.0,168.8114887151881,0.0,2.0,high
7078,32.0,0.0,162.51023652967743,0.0,8.0,medium
7079,22.0,0.0,171.18407383744764,1.0,3.0,medium
7081,41.0,0.0,157.2837288853095,0.0,3.0,medium
7082,27.0,1.0,170.67086138999375,1.0,1.0,medium
7084,35.0,0.0,163.40608849104055,0.0,2.0,medium
7085,35.0,0.0,152.38306221194273,0.0,6.0,medium
7086,29.0,1.0,160.9523080319252,0.0,6.0,high
7088,37.0,0.0,167.8482290436414,1.0,1.0,high
7089,43.0,0.0,169.8703700158972,0.0,6.0,high
7090,27.0,1.0,158.19460577195082,1.0,1.0,high
7091,47.0,0.0,158.69781547086075,1.0,7.0,medium
7092,46.0,0.0,167.70384856251292,0.0,9.0,medium
7093,51.0,1.0,182.28080945649,1.0,9.0,high
7094,34.0,0.0,151.5674654554449,1.0,7.0,medium
7095,29.0,0.0,149.64459785247456,0.0,1.0,medium
7097,30.0,0.0,162.716794405063,0.0,9.0,high
7098,46.0,0.0,180.03846622722594,1.0,3.0,medium
7101,48.0,0.0,167.4164036882097,0.0,4.0,high
7102,34.0,0.0,163.36979756794926,0.0,6.0,medium
7103,52.0,1.0,160.24595550717078,0.0,8.0,high
7104,66.0,0.0,160.93488796382866,0.0,1.0,medium
7108,43.0,0.0,171.88630045698017,0.0,6.0,medium
7109,36.0,1.0,165.4820127800095,1.0,4.0,high
7111,56.0,0.0,186.5184540316721,0.0,4.0,high
7112,28.0,0.0,186.12948341370253,0.0,6.0,medium
7113,42.0,1.0,171.4970806661565,1.0,2.0,high
7115,36.0,0.0,164.7843440138955,0.0,9.0,medium
7116,35.0,0.0,158.39888366848902,1.0,1.0,medium
7117,19.0,0.0,161.654122083247,0.0,2.0,medium
7119,45.0,0.0,171.02836081799052,1.0,9.0,high
7122,47.0,1.0,148.1165295534687,1.0,2.0,high
7123,49.0,0.0,176.09728044838448,1.0,5.0,high
7124,49.0,0.0,184.8821752204373,0.0,1.0,low
7127,34.0,0.0,172.32569614510024,0.0,8.0,medium
7128,52.0,1.0,185.9417092724192,1.0,6.0,high
7129,52.0,0.0,159.79657446108394,0.0,2.0,high
7130,40.0,0.0,166.93141117864917,0.0,2.0,medium
7131,47.0,0.0,170.6829847654949,1.0,7.0,high
7132,53.0,0.0,186.9342488723036,0.0,10.0,high
7135,28.0,0.0,175.84161053647995,1.0,9.0,medium
7136,31.0,0.0,164.4883071808071,1.0,8.0,medium
7138,47.0,0.0,179.2243034370764,0.0,8.0,high
7140,56.0,1.0,160.8857675061903,0.0,3.0,high
7141,43.0,0.0,184.8517718395861,1.0,1.0,high
7142,56.0,0.0,160.40095708912617,0.0,6.0,high
7143,41.0,0.0,154.09569792221097,1.0,1.0,high
7144,26.0,0.0,179.83734748039362,0.0,4.0,medium
7145,46.0,0.0,155.45966370864124,1.0,8.0,high
7146,41.0,0.0,152.31820569360144,1.0,3.0,high
7147,33.0,0.0,181.0720970769873,1.0,10.0,medium
7148,59.0,0.0,150.1956090505737,1.0,8.0,high
7151,30.0,0.0,165.26116077761736,0.0,4.0,medium
7152,33.0,0.0,172.1833168649487,1.0,8.0,high
7155,32.0,0.0,170.55402350379936,0.0,2.0,medium
7156,33.0,0.0,157.05311520421847,1.0,2.0,medium
7157,51.0,0.0,180.36269221546416,1.0,2.0,medium
7158,52.0,1.0,170.9827029751944,0.0,10.0,high
7159,35.0,0.0,170.20993906205504,1.0,2.0,medium
7161,29.0,0.0,158.32647762857363,1.0,8.0,medium
7162,34.0,1.0,189.482980024972,0.0,9.0,high
7164,41.0,0.0,164.2541385284406,0.0,4.0,medium
7165,33.0,0.0,192.1162837677358,1.0,9.0,medium
7166,34.0,1.0,171.3749421776505,1.0,8.0,high
7169,38.0,1.0,168.61768998905438,0.0,9.0,high
7170,36.0,0.0,162.55840758177806,0.0,4.0,medium
7172,35.0,0.0,157.6574944117262,1.0,9.0,medium
7174,37.0,1.0,156.35305334423143,1.0,9.0,high
7175,51.0,1.0,148.96976931300358,1.0,4.0,high
7176,26.0,0.0,166.79280171548726,0.0,10.0,medium
7178,43.0,0.0,168.74887645492032,1.0,9.0,high
7180,36.0,1.0,168.58870279518868,1.0,7.0,medium
7182,30.0,0.0,167.79682563484397,0.0,9.0,medium
7185,51.0,1.0,169.0054818665306,0.0,5.0,high
7186,30.0,0.0,157.38451024037118,1.0,6.0,medium
7187,25.0,1.0,172.63064177790926,1.0,5.0,high
7189,37.0,0.0,185.32922523779283,1.0,6.0,medium
7190,58.0,0.0,172.7017493197364,1.0,10.0,high
7192,44.0,0.0,169.49028056228647,0.0,8.0,high
7193,44.0,1.0,161.4602103881661,1.0,7.0,high
7195,34.0,0.0,151.04391364961725,0.0,3.0,medium
7196,39.0,0.0,169.62821544497163,1.0,10.0,high
7197,38.0,0.0,171.35672145892954,1.0,4.0,high
7201,32.0,0.0,162.83356542953052,0.0,10.0,medium
7202,40.0,0.0,159.66122673719352,1.0,4.0,medium
7203,26.0,0.0,154.97929352762745,0.0,10.0,high
7204,45.0,0.0,165.25720179970773,1.0,9.0,high
7205,45.0,0.0,159.70865412942604,0.0,5.0,high
7207,45.0,0.0,165.1978821082234,1.0,8.0,high
7208,42.0,0.0,160.151566685539,0.0,3.0,medium
7209,49.0,0.0,153.12364227223532,1.0,5.0,high
7210,23.0,0.0,166.90770220163378,1.0,6.0,high
7211,54.0,1.0,156.4677100872742,1.0,8.0,high
7212,31.0,0.0,184.5233453096849,1.0,4.0,medium
7213,36.0,0.0,197.9367988462141,0.0,5.0,low
7214,34.0,0.0,170.4082937450334,0.0,2.0,medium
7215,45.0,0.0,177.29843834627349,1.0,6.0,medium
7217,31.0,0.0,156.2187959874267,0.0,6.0,medium
7218,49.0,1.0,193.69364846911583,0.0,6.0,high
7220,42.0,0.0,179.386141164042,1.0,4.0,medium
7221,37.0,1.0,160.2099403395261,1.0,7.0,high
7223,30.0,0.0,164.29110866032636,0.0,8.0,high
7224,42.0,1.0,169.6297481308258,0.0,5.0,high
7225,34.0,1.0,181.78907081677755,1.0,10.0,high
7226,40.0,0.0,165.38702804859082,0.0,5.0,high
7228,22.0,0.0,145.3147730948561,1.0,6.0,high
7230,26.0,1.0,179.18205923839125,1.0,8.0,high
7231,37.0,0.0,167.8066253641132,0.0,1.0,medium
7234,51.0,0.0,170.124956992471,1.0,5.0,high
7235,42.0,0.0,154.36668730736304,1.0,5.0,high
7236,50.0,0.0,190.65394558375624,1.0,8.0,high
7237,40.0,0.0,167.90769183522008,1.0,1.0,medium
7239,58.0,0.0,170.43306538683828,0.0,2.0,medium
7240,50.0,0.0,168.57380747802875,1.0,4.0,high
7241,49.0,0.0,172.9369189170138,1.0,6.0,medium
7242,27.0,1.0,176.055567464034,0.0,8.0,medium
7243,34.0,0.0,167.23207111426368,1.0,6.0,medium
7244,41.0,0.0,172.20648711797742,1.0,6.0,high
7245,38.0,0.0,160.03184290973374,1.0,5.0,medium
7246,51.0,0.0,170.12791578677016,1.0,8.0,high
7247,36.0,1.0,153.65045281808,1.0,4.0,high
7248,31.0,0.0,177.54842062582412,1.0,8.0,high
7249,31.0,0.0,145.51523085403215,0.0,3.0,medium
7250,59.0,0.0,167.96249405764414,0.0,1.0,medium
7251,41.0,0.0,184.2711757091214,0.0,5.0,medium
7252,19.0,1.0,167.49345196891457,1.0,6.0,medium
7253,50.0,0.0,157.1531940051925,0.0,3.0,medium
7254,40.0,0.0,147.79440728481453,0.0,8.0,medium
7255,42.0,0.0,168.82316274058718,0.0,8.0,high
7256,42.0,0.0,167.60029923551224,1.0,4.0,medium
7257,47.0,0.0,149.36993562899912,1.0,2.0,medium
7258,50.0,0.0,153.44826977965448,1.0,3.0,high
7260,43.0,0.0,173.42957736024138,1.0,3.0,medium
7261,42.0,0.0,175.5301763578641,0.0,2.0,medium
7262,36.0,0.0,201.07239213057852,1.0,6.0,high
7265,47.0,0.0,165.93165464564814,1.0,3.0,high
7266,29.0,0.0,171.69314506992663,1.0,7.0,medium
7267,51.0,0.0,185.11363792308333,0.0,6.0,high
7269,37.0,0.0,169.09099628371757,0.0,9.0,medium
7272,49.0,0.0,165.20966552116278,0.0,10.0,high
7273,30.0,0.0,163.91295040559928,0.0,10.0,medium
7274,54.0,0.0,162.1021474292766,0.0,7.0,high
7275,43.0,0.0,165.5078931397204,1.0,8.0,high
7277,29.0,1.0,166.97916917841758,0.0,3.0,medium
7279,19.0,1.0,165.33732063523144,1.0,1.0,medium
7280,36.0,0.0,173.79475758046365,0.0,10.0,high
7281,46.0,1.0,173.890819636844,0.0,9.0,high
7282,39.0,0.0,154.73248256859657,1.0,3.0,medium
7283,59.0,0.0,175.046411561824,0.0,8.0,high
7284,37.0,1.0,162.84819346069108,0.0,8.0,high
7285,35.0,0.0,160.6980563026076,0.0,10.0,medium
7286,28.0,0.0,171.893511970892,1.0,1.0,medium
7287,35.0,0.0,164.48728584432226,0.0,9.0,high
7290,29.0,0.0,180.12773208758446,1.0,2.0,medium
7291,56.0,0.0,193.65328090705225,0.0,10.0,high
7292,65.0,0.0,153.9417915584215,1.0,10.0,high
7293,33.0,0.0,167.1416439172733,1.0,3.0,high
7294,24.0,0.0,181.34223255616547,1.0,4.0,medium
7295,41.0,0.0,161.24184641281994,1.0,7.0,high
7296,52.0,0.0,178.65068781921994,1.0,2.0,high
7297,46.0,0.0,157.8001113567828,0.0,10.0,medium
7298,42.0,1.0,168.3303820527587,0.0,2.0,medium
7299,54.0,0.0,181.61474620207136,1.0,9.0,high
7300,45.0,0.0,172.74658371852428,1.0,7.0,high
7301,54.0,0.0,184.23604077147823,1.0,2.0,high
7302,42.0,0.0,169.87230152493737,0.0,9.0,medium
7303,28.0,0.0,180.9899228471548,1.0,7.0,high
7304,52.0,0.0,169.4944522160937,1.0,8.0,high
7306,42.0,0.0,157.60062284698105,1.0,9.0,high
7307,32.0,1.0,169.98534471017274,0.0,9.0,high
7308,37.0,1.0,172.0836126346497,1.0,6.0,high
7309,62.0,1.0,165.82518126640676,1.0,10.0,high
7310,46.0,1.0,168.47436757163655,0.0,8.0,high
7311,41.0,0.0,178.91967683364467,0.0,8.0,high
7312,54.0,0.0,175.26064345372492,0.0,9.0,high
7313,37.0,0.0,175.13519726647917,1.0,9.0,high
7315,45.0,0.0,163.35172214544744,1.0,10.0,high
7317,49.0,0.0,165.93563076114822,0.0,9.0,high
7318,19.0,0.0,175.38013077063297,1.0,4.0,low
7319,40.0,0.0,147.59753618788727,1.0,10.0,high
7320,35.0,0.0,161.6240130561331,1.0,3.0,medium
7321,39.0,0.0,169.1052589932837,0.0,9.0,medium
7323,46.0,0.0,168.725024408859,0.0,6.0,medium
7324,48.0,0.0,184.6213563173908,0.0,3.0,medium
7325,31.0,0.0,176.18731353020468,0.0,6.0,medium
7326,23.0,0.0,159.19192594009377,0.0,7.0,medium
7327,31.0,0.0,163.2686795338858,0.0,5.0,medium
7328,52.0,0.0,164.19205725301512,1.0,6.0,high
7329,26.0,1.0,151.0661492739207,1.0,2.0,high
7330,40.0,0.0,169.8035281775468,1.0,9.0,medium
7331,31.0,1.0,161.8860016746746,1.0,6.0,high
7333,54.0,0.0,181.2687084298529,0.0,10.0,medium
7335,47.0,0.0,161.45787510448113,0.0,6.0,medium
7337,27.0,0.0,166.34713486196873,0.0,9.0,medium
7339,32.0,0.0,166.52508062771523,1.0,3.0,medium
7340,53.0,1.0,153.2487945169642,1.0,10.0,high
7341,53.0,0.0,169.14740622553512,0.0,7.0,medium
7344,32.0,1.0,174.71737498353195,1.0,3.0,high
7345,45.0,0.0,162.1620588780348,1.0,3.0,medium
7346,35.0,0.0,178.6494971502412,1.0,10.0,high
7347,47.0,0.0,168.62293649193762,1.0,4.0,high
7348,31.0,0.0,174.82375689582244,0.0,1.0,medium
7349,51.0,0.0,176.19027191715907,0.0,3.0,medium
7350,25.0,1.0,188.7496750759452,1.0,2.0,medium
7352,48.0,0.0,183.03219885234333,1.0,9.0,high
7355,36.0,0.0,169.69096297506027,0.0,4.0,medium
7356,38.0,0.0,154.67097098111515,0.0,5.0,medium
7360,73.0,0.0,153.99666599725006,1.0,2.0,high
7362,48.0,0.0,153.1902690711584,0.0,3.0,high
7363,44.0,0.0,177.37007997542332,0.0,5.0,medium
7364,43.0,0.0,166.01189729235094,0.0,7.0,high
7365,36.0,0.0,167.36343560863924,0.0,4.0,medium
7366,38.0,0.0,165.9490425765579,1.0,5.0,medium
7369,47.0,0.0,157.2450387710439,1.0,1.0,medium
7370,33.0,0.0,162.8430479143134,0.0,1.0,low
7373,26.0,0.0,173.89408904818865,1.0,10.0,high
7374,42.0,0.0,158.54663931085864,0.0,9.0,medium
7375,26.0,1.0,161.39120366199296,1.0,3.0,high
7376,32.0,1.0,160.9924619827215,0.0,4.0,medium
7377,48.0,0.0,152.90398015919723,0.0,3.0,medium
7380,36.0,0.0,163.2216276689964,0.0,2.0,low
7381,28.0,0.0,182.27687227508463,1.0,7.0,medium
7382,44.0,1.0,176.4437033251653,0.0,3.0,high
7383,50.0,0.0,172.81488452047765,0.0,6.0,high
7384,46.0,0.0,163.81307213891114,1.0,9.0,high
7385,56.0,0.0,158.54438826175794,0.0,4.0,medium
7386,29.0,1.0,179.36773883503838,0.0,6.0,high
7387,39.0,0.0,179.54632062615536,0.0,7.0,medium
7388,43.0,0.0,179.77145649575692,1.0,9.0,high
7389,34.0,0.0,176.59650427664127,0.0,4.0,medium
7390,39.0,0.0,155.5708925370372,1.0,1.0,medium
7391,37.0,0.0,162.11078075485938,0.0,9.0,medium
7392,39.0,1.0,196.09455024027807,1.0,7.0,high
7393,25.0,0.0,148.04489980098165,1.0,10.0,high
7395,15.0,0.0,167.13249511128382,0.0,10.0,medium
7396,27.0,0.0,162.9831193779097,0.0,10.0,medium
7398,23.0,0.0,166.2684411684519,1.0,4.0,medium
7399,36.0,0.0,157.74870593529573,0.0,9.0,high
7400,31.0,0.0,166.85954409928468,1.0,7.0,high
7401,37.0,0.0,178.09883632208064,0.0,5.0,medium
7402,37.0,0.0,167.8050154966129,1.0,3.0,medium
7404,32.0,0.0,157.30425184833717,1.0,4.0,medium
7405,41.0,0.0,153.79161188185853,1.0,1.0,high
7406,56.0,0.0,164.38940284551788,1.0,1.0,high
7407,48.0,0.0,186.1944722196128,1.0,2.0,high
7411,28.0,0.0,177.33070132556827,1.0,6.0,high
7413,36.0,0.0,156.44093418540052,1.0,7.0,medium
7414,29.0,0.0,174.14993387169835,0.0,5.0,medium
7415,30.0,0.0,190.17762966478944,1.0,1.0,high
7417,31.0,0.0,152.68778113974727,1.0,4.0,medium
7418,39.0,0.0,176.6498717819895,1.0,10.0,high
7419,43.0,1.0,160.3654008151339,0.0,6.0,high
7420,30.0,0.0,180.3833680009822,0.0,10.0,medium
7422,35.0,0.0,158.53515314993436,1.0,4.0,medium
7425,33.0,0.0,173.5576040218926,0.0,10.0,medium
7426,50.0,0.0,145.4277436604812,0.0,4.0,medium
7427,46.0,0.0,170.98476969743876,0.0,2.0,high
7428,27.0,1.0,146.2453673255531,1.0,10.0,high
7429,38.0,0.0,166.014261718659,1.0,5.0,high
7430,55.0,0.0,179.52186429113385,0.0,7.0,high
7431,33.0,0.0,168.45047611454862,1.0,9.0,high
7434,46.0,0.0,165.4947246664317,1.0,8.0,high
7435,55.0,0.0,167.75080576362606,0.0,5.0,high
7436,40.0,0.0,154.29215949268763,1.0,1.0,medium
7438,37.0,0.0,156.87447531193428,1.0,4.0,medium
7440,25.0,1.0,176.81974524229142,1.0,6.0,high
7442,35.0,0.0,174.5864941858909,0.0,2.0,medium
7444,37.0,0.0,170.57536314349548,0.0,6.0,medium
7445,48.0,0.0,196.99729087516343,0.0,3.0,medium
7446,30.0,0.0,152.0109557491367,1.0,10.0,high
7449,49.0,1.0,177.52942491628696,1.0,10.0,high
7450,54.0,0.0,165.1681296398495,1.0,8.0,low
7451,39.0,0.0,171.56324331318646,1.0,5.0,medium
7452,56.0,1.0,157.93048420202035,0.0,8.0,high
7453,18.0,1.0,154.89883959875152,1.0,4.0,medium
7454,52.0,1.0,177.50434177594065,0.0,2.0,high
7456,30.0,1.0,160.00330329612842,1.0,4.0,high
7457,39.0,0.0,193.35121715283103,0.0,4.0,medium
7459,49.0,0.0,159.74871951276214,1.0,6.0,high
7462,38.0,0.0,170.0308733789525,0.0,5.0,medium
7463,44.0,0.0,169.8871988236832,1.0,10.0,high
7465,55.0,0.0,167.96111792587928,1.0,6.0,high
7466,44.0,0.0,162.2475255855619,0.0,7.0,medium
7467,34.0,0.0,171.29267294687315,0.0,8.0,medium
7468,40.0,1.0,158.03923110947426,1.0,10.0,high
7472,27.0,0.0,165.69694521937174,0.0,4.0,medium
7473,25.0,1.0,175.18380894865584,0.0,5.0,medium
7474,43.0,0.0,177.377418744824,0.0,1.0,medium
7475,45.0,1.0,161.15468108530615,1.0,3.0,high
7476,46.0,0.0,154.71916129290835,1.0,6.0,high
7478,42.0,0.0,152.06694402694572,0.0,5.0,medium
7479,39.0,0.0,170.40880790739087,0.0,1.0,medium
7480,33.0,1.0,151.66315682978532,0.0,5.0,high
7481,32.0,0.0,161.42654719334004,1.0,3.0,high
7482,34.0,1.0,181.4832311400172,1.0,6.0,high
7483,52.0,1.0,155.5382094367738,1.0,9.0,high
7485,45.0,0.0,159.6664387212432,0.0,3.0,low
7488,52.0,0.0,151.43378929672826,1.0,7.0,high
7489,37.0,0.0,163.46614180597857,0.0,1.0,medium
7490,27.0,0.0,159.43680458115512,1.0,2.0,high
7491,49.0,0.0,156.2557054514757,0.0,3.0,medium
7493,45.0,0.0,181.67504219227368,0.0,7.0,medium
7495,47.0,0.0,147.69202753392315,1.0,4.0,medium
7496,39.0,0.0,162.62228630304142,1.0,6.0,high
7497,18.0,0.0,168.98343195643378,1.0,5.0,medium
7498,29.0,1.0,159.19600425642108,1.0,10.0,high
7499,35.0,0.0,150.70227572367122,1.0,9.0,medium
7500,56.0,0.0,162.05497355069124,1.0,9.0,high
7501,24.0,1.0,155.51850494909513,1.0,7.0,high
7502,24.0,0.0,174.62591688206874,1.0,5.0,medium
7503,45.0,0.0,164.31071348282475,1.0,7.0,high
7505,58.0,0.0,159.9171851169823,1.0,8.0,high
7506,32.0,0.0,184.0044866075677,1.0,6.0,medium
