,age,gender,is_hereditary,is_smoker,stress,bald_prob
5684,31.0,1,0.0,1.0,2.0,medium
5685,48.0,1,0.0,1.0,4.0,high
5686,49.0,1,0.0,0.0,10.0,high
5687,27.0,1,0.0,0.0,8.0,medium
5688,37.0,1,0.0,1.0,6.0,high
5689,37.0,1,0.0,1.0,3.0,medium
5691,38.0,1,0.0,0.0,7.0,medium
5692,36.0,0,0.0,1.0,1.0,medium
5693,57.0,0,0.0,1.0,4.0,high
5696,40.0,1,0.0,1.0,10.0,high
5697,50.0,1,1.0,1.0,1.0,high
5699,41.0,0,0.0,1.0,5.0,high
5700,38.0,1,0.0,0.0,4.0,medium
5701,42.0,1,0.0,1.0,8.0,high
5702,31.0,0,0.0,0.0,8.0,medium
5703,48.0,1,0.0,1.0,2.0,medium
5706,69.0,1,0.0,0.0,4.0,high
5707,33.0,1,0.0,1.0,1.0,medium
5709,37.0,1,0.0,1.0,5.0,medium
5712,33.0,1,0.0,0.0,6.0,medium
5713,42.0,0,0.0,1.0,9.0,high
5715,43.0,1,0.0,1.0,3.0,medium
5716,24.0,1,1.0,0.0,2.0,medium
5718,26.0,0,0.0,1.0,4.0,medium
5719,40.0,1,0.0,0.0,3.0,medium
5722,47.0,0,1.0,0.0,10.0,high
5723,32.0,1,0.0,0.0,9.0,medium
5724,24.0,1,0.0,1.0,10.0,high
5726,33.0,0,0.0,0.0,3.0,medium
5727,51.0,1,1.0,0.0,6.0,high
5728,35.0,1,0.0,0.0,1.0,medium
5730,34.0,1,0.0,1.0,3.0,medium
5732,27.0,1,0.0,1.0,7.0,medium
5733,27.0,0,0.0,0.0,3.0,low
5734,37.0,1,0.0,1.0,1.0,medium
5736,41.0,0,1.0,0.0,8.0,high
5739,44.0,1,0.0,0.0,8.0,high
5740,44.0,1,0.0,1.0,4.0,medium
5741,45.0,1,0.0,1.0,9.0,high
5742,57.0,1,0.0,0.0,4.0,high
5745,38.0,0,0.0,1.0,5.0,medium
5747,56.0,1,0.0,0.0,8.0,high
5748,37.0,1,0.0,1.0,9.0,high
5749,34.0,1,0.0,1.0,3.0,medium
5751,33.0,0,0.0,0.0,5.0,low
5752,36.0,1,0.0,0.0,10.0,medium
5753,41.0,1,0.0,1.0,7.0,high
5754,43.0,0,0.0,0.0,10.0,high
5755,30.0,1,0.0,0.0,7.0,medium
5757,50.0,1,0.0,1.0,2.0,high
5759,49.0,1,0.0,0.0,9.0,high
5760,46.0,1,0.0,1.0,6.0,high
5761,37.0,1,0.0,1.0,5.0,high
5762,50.0,1,0.0,0.0,9.0,high
5763,40.0,1,0.0,1.0,1.0,medium
5764,54.0,0,0.0,1.0,1.0,medium
5765,48.0,1,0.0,0.0,10.0,medium
5766,33.0,1,0.0,1.0,3.0,medium
5767,55.0,1,0.0,1.0,6.0,high
5768,38.0,0,0.0,0.0,9.0,medium
5769,40.0,1,0.0,1.0,1.0,medium
5770,29.0,0,0.0,1.0,5.0,medium
5771,47.0,1,0.0,1.0,5.0,high
5773,26.0,1,0.0,0.0,5.0,medium
5774,33.0,1,0.0,0.0,2.0,medium
5775,24.0,0,1.0,0.0,1.0,medium
5776,58.0,1,0.0,0.0,4.0,medium
5777,37.0,1,0.0,0.0,3.0,medium
5778,35.0,1,0.0,0.0,4.0,medium
5779,52.0,0,0.0,0.0,8.0,high
5781,45.0,1,0.0,0.0,7.0,high
5783,18.0,1,0.0,0.0,10.0,medium
5784,47.0,1,0.0,0.0,6.0,medium
5786,43.0,1,0.0,1.0,4.0,high
5789,23.0,1,0.0,1.0,10.0,high
5790,41.0,1,0.0,1.0,6.0,high
5791,37.0,0,1.0,0.0,7.0,medium
5793,28.0,1,0.0,1.0,8.0,high
5794,55.0,1,0.0,1.0,3.0,high
5795,32.0,0,0.0,1.0,4.0,medium
5796,53.0,1,1.0,1.0,1.0,high
5797,49.0,1,0.0,1.0,1.0,medium
5798,19.0,1,0.0,1.0,5.0,medium
5799,46.0,1,0.0,0.0,4.0,high
5800,28.0,1,0.0,0.0,5.0,low
5801,31.0,0,0.0,0.0,1.0,medium
5802,29.0,1,1.0,1.0,2.0,high
5804,35.0,1,0.0,0.0,3.0,medium
5806,49.0,1,0.0,1.0,3.0,high
5807,63.0,0,0.0,1.0,10.0,high
5808,41.0,0,1.0,0.0,10.0,high
5809,21.0,0,0.0,0.0,7.0,medium
5810,36.0,1,0.0,1.0,7.0,medium
5811,56.0,1,1.0,1.0,8.0,high
5812,61.0,1,0.0,1.0,3.0,high
5813,52.0,1,0.0,0.0,4.0,high
5814,52.0,1,0.0,0.0,4.0,high
5815,27.0,1,0.0,0.0,3.0,medium
5816,35.0,1,0.0,0.0,10.0,medium
5817,42.0,0,1.0,0.0,3.0,high
5818,58.0,0,0.0,0.0,7.0,medium
5820,40.0,1,0.0,1.0,1.0,medium
5821,25.0,1,1.0,0.0,7.0,high
5822,37.0,1,1.0,0.0,9.0,high
5823,24.0,1,0.0,1.0,7.0,medium
5824,40.0,0,0.0,0.0,1.0,low
5827,42.0,1,1.0,0.0,2.0,high
5830,54.0,1,1.0,0.0,9.0,high
5831,49.0,1,0.0,0.0,7.0,medium
5832,52.0,1,1.0,1.0,6.0,high
5834,38.0,0,0.0,0.0,3.0,medium
5835,40.0,1,0.0,0.0,2.0,low
5836,38.0,0,1.0,0.0,5.0,high
5838,49.0,0,1.0,0.0,7.0,high
5841,37.0,0,0.0,0.0,7.0,medium
5842,48.0,1,1.0,1.0,3.0,high
5843,54.0,1,1.0,1.0,2.0,high
5845,41.0,1,0.0,0.0,10.0,high
5849,35.0,1,0.0,1.0,2.0,medium
5851,32.0,1,0.0,1.0,1.0,medium
5853,48.0,1,1.0,0.0,9.0,high
5854,37.0,1,0.0,0.0,7.0,medium
5855,23.0,1,0.0,1.0,7.0,high
5857,45.0,1,0.0,0.0,10.0,high
5858,49.0,1,0.0,0.0,5.0,medium
5860,34.0,1,0.0,0.0,8.0,medium
5861,28.0,1,0.0,0.0,2.0,medium
5862,10.0,1,0.0,1.0,6.0,medium
5863,51.0,1,0.0,1.0,10.0,high
5865,50.0,1,1.0,0.0,5.0,high
5866,37.0,0,1.0,0.0,8.0,high
5867,37.0,1,1.0,1.0,3.0,high
5868,36.0,1,0.0,0.0,3.0,medium
5870,36.0,0,1.0,1.0,4.0,high
5871,36.0,1,0.0,1.0,10.0,high
5872,48.0,1,0.0,1.0,2.0,medium
5874,40.0,1,0.0,0.0,1.0,medium
5875,35.0,0,1.0,0.0,5.0,medium
5876,37.0,1,1.0,0.0,10.0,high
5877,34.0,1,0.0,0.0,2.0,medium
5878,50.0,1,1.0,1.0,6.0,high
5880,35.0,0,0.0,1.0,4.0,medium
5881,24.0,1,1.0,0.0,7.0,high
5884,62.0,1,1.0,1.0,3.0,high
5885,47.0,1,0.0,1.0,3.0,high
5887,26.0,1,1.0,1.0,10.0,high
5888,61.0,1,0.0,1.0,10.0,high
5890,35.0,1,0.0,0.0,6.0,medium
5891,45.0,1,0.0,1.0,4.0,high
5893,42.0,1,0.0,1.0,3.0,high
5894,43.0,1,1.0,1.0,9.0,high
5897,44.0,0,0.0,1.0,5.0,high
5898,29.0,1,1.0,0.0,8.0,high
5899,46.0,1,1.0,1.0,4.0,high
5900,39.0,0,0.0,1.0,4.0,medium
5902,49.0,1,0.0,1.0,4.0,high
5903,58.0,1,0.0,1.0,6.0,high
5904,62.0,0,0.0,1.0,1.0,medium
5906,25.0,1,0.0,1.0,6.0,high
5907,39.0,0,0.0,1.0,4.0,medium
5908,52.0,1,0.0,0.0,8.0,high
5909,37.0,0,0.0,1.0,6.0,medium
5911,50.0,1,0.0,0.0,2.0,medium
5916,47.0,1,1.0,0.0,5.0,high
5920,32.0,1,0.0,1.0,2.0,medium
5924,36.0,1,0.0,1.0,10.0,medium
5925,24.0,0,0.0,0.0,2.0,medium
5926,45.0,1,0.0,1.0,7.0,high
5928,9.0,0,0.0,1.0,9.0,high
5929,43.0,1,0.0,0.0,3.0,medium
5930,48.0,0,1.0,1.0,8.0,high
5934,36.0,0,0.0,1.0,4.0,medium
5935,40.0,1,0.0,1.0,8.0,medium
5937,28.0,1,0.0,0.0,4.0,medium
5938,35.0,1,0.0,0.0,9.0,medium
5939,40.0,0,0.0,0.0,8.0,medium
5940,52.0,0,0.0,0.0,1.0,medium
5941,38.0,1,0.0,0.0,10.0,medium
5945,52.0,1,0.0,0.0,8.0,high
5946,38.0,0,0.0,0.0,10.0,medium
5949,32.0,0,0.0,1.0,5.0,medium
5950,50.0,1,0.0,1.0,8.0,high
5952,38.0,1,0.0,0.0,4.0,medium
5953,41.0,1,0.0,1.0,4.0,high
5954,52.0,1,1.0,1.0,2.0,high
5957,45.0,0,0.0,1.0,10.0,high
5958,44.0,0,1.0,0.0,4.0,high
5959,46.0,0,0.0,1.0,8.0,medium
5960,52.0,0,0.0,1.0,3.0,high
5962,29.0,0,0.0,0.0,7.0,medium
5963,34.0,1,0.0,0.0,6.0,medium
5964,47.0,1,0.0,0.0,5.0,high
5965,38.0,1,1.0,0.0,2.0,medium
5966,42.0,1,0.0,1.0,3.0,high
5967,24.0,1,0.0,1.0,8.0,medium
5968,46.0,0,0.0,0.0,8.0,medium
5969,29.0,0,1.0,1.0,8.0,high
5970,32.0,1,0.0,0.0,6.0,medium
5971,33.0,1,0.0,1.0,7.0,medium
5972,41.0,1,0.0,1.0,9.0,high
5973,52.0,1,0.0,1.0,2.0,high
5974,44.0,1,0.0,0.0,4.0,high
5975,64.0,1,0.0,0.0,10.0,high
5977,50.0,1,0.0,0.0,9.0,medium
5978,45.0,1,0.0,1.0,2.0,high
5979,42.0,1,0.0,0.0,8.0,high
5980,36.0,1,0.0,1.0,10.0,high
5981,42.0,1,0.0,1.0,10.0,high
5982,27.0,0,0.0,0.0,7.0,medium
5983,46.0,0,1.0,1.0,1.0,high
5984,53.0,1,0.0,0.0,3.0,medium
5985,37.0,0,0.0,1.0,6.0,medium
5986,41.0,1,1.0,0.0,4.0,high
5988,44.0,1,0.0,1.0,9.0,high
5989,56.0,1,0.0,1.0,9.0,high
5990,34.0,0,0.0,1.0,2.0,low
5991,44.0,1,0.0,1.0,3.0,medium
5992,54.0,1,0.0,1.0,8.0,high
5993,50.0,0,0.0,1.0,5.0,high
5997,59.0,1,0.0,0.0,4.0,high
5998,47.0,1,0.0,0.0,3.0,high
5999,33.0,1,0.0,0.0,4.0,medium
6000,62.0,0,0.0,0.0,5.0,high
6001,41.0,1,0.0,0.0,2.0,medium
6002,24.0,1,0.0,0.0,8.0,medium
6003,34.0,1,1.0,0.0,9.0,high
6004,42.0,1,1.0,0.0,8.0,high
6006,43.0,0,0.0,0.0,1.0,medium
6007,37.0,0,0.0,1.0,10.0,high
6008,51.0,1,1.0,0.0,4.0,high
6009,25.0,1,0.0,0.0,1.0,medium
6010,52.0,1,0.0,1.0,3.0,high
6013,33.0,0,0.0,1.0,6.0,medium
6014,53.0,1,0.0,1.0,1.0,high
6015,35.0,0,0.0,0.0,3.0,medium
6016,59.0,1,0.0,0.0,4.0,medium
6017,30.0,1,0.0,1.0,9.0,medium
6019,48.0,1,0.0,0.0,4.0,high
6020,47.0,1,0.0,0.0,10.0,high
6021,21.0,1,0.0,0.0,9.0,high
6022,40.0,1,0.0,1.0,3.0,medium
6023,54.0,1,0.0,0.0,8.0,high
6024,41.0,1,0.0,0.0,7.0,high
6026,42.0,0,0.0,0.0,9.0,medium
6027,36.0,0,0.0,1.0,9.0,medium
6028,52.0,1,0.0,0.0,7.0,high
6030,46.0,1,1.0,1.0,10.0,high
6031,44.0,1,1.0,1.0,2.0,high
6032,37.0,0,0.0,1.0,1.0,low
6035,33.0,1,0.0,0.0,10.0,medium
6036,36.0,0,0.0,0.0,6.0,medium
6037,48.0,1,0.0,0.0,10.0,high
6038,26.0,1,0.0,0.0,8.0,high
6039,32.0,1,1.0,1.0,10.0,high
6040,35.0,0,0.0,0.0,5.0,low
6041,52.0,0,0.0,0.0,7.0,medium
6042,38.0,0,0.0,1.0,2.0,medium
6043,37.0,1,0.0,1.0,8.0,high
6044,30.0,1,1.0,0.0,1.0,high
6045,17.0,0,0.0,0.0,4.0,low
6046,53.0,1,0.0,1.0,10.0,high
6047,35.0,0,0.0,1.0,2.0,medium
6048,47.0,0,1.0,0.0,8.0,high
6049,48.0,1,0.0,0.0,6.0,high
6050,32.0,1,0.0,1.0,10.0,high
6052,37.0,1,1.0,0.0,2.0,high
6053,36.0,1,0.0,1.0,4.0,medium
6054,32.0,1,0.0,0.0,8.0,high
6055,43.0,0,0.0,0.0,4.0,medium
6056,33.0,0,0.0,0.0,1.0,low
6057,38.0,1,0.0,0.0,8.0,medium
6058,34.0,0,0.0,0.0,3.0,high
6059,48.0,1,0.0,0.0,1.0,high
6060,43.0,1,0.0,1.0,5.0,high
6061,37.0,0,0.0,1.0,4.0,medium
6062,38.0,1,1.0,0.0,2.0,medium
6063,29.0,1,0.0,1.0,4.0,medium
6064,44.0,1,0.0,0.0,9.0,high
6066,26.0,1,0.0,0.0,9.0,medium
6067,35.0,0,0.0,1.0,6.0,medium
6068,50.0,1,0.0,0.0,10.0,high
6070,37.0,0,0.0,1.0,4.0,medium
6071,45.0,1,0.0,1.0,10.0,high
6072,31.0,1,0.0,0.0,5.0,medium
6073,44.0,1,1.0,1.0,2.0,high
6074,34.0,1,0.0,1.0,9.0,high
6075,20.0,1,0.0,1.0,2.0,medium
6076,32.0,0,0.0,1.0,4.0,medium
6077,41.0,1,0.0,0.0,5.0,high
6078,59.0,0,0.0,0.0,5.0,medium
6079,24.0,0,1.0,0.0,9.0,medium
6080,22.0,0,0.0,1.0,6.0,medium
6081,47.0,1,0.0,1.0,1.0,medium
6082,41.0,1,0.0,1.0,3.0,high
6083,34.0,1,0.0,0.0,2.0,medium
6085,26.0,1,0.0,1.0,8.0,medium
6086,40.0,0,0.0,0.0,9.0,medium
6088,24.0,0,1.0,0.0,2.0,medium
6089,51.0,1,0.0,1.0,7.0,high
6090,50.0,1,0.0,1.0,9.0,high
6091,53.0,1,0.0,0.0,9.0,high
6093,47.0,0,0.0,1.0,4.0,medium
6095,41.0,0,0.0,0.0,8.0,medium
6096,35.0,1,0.0,0.0,10.0,high
6100,20.0,1,0.0,0.0,9.0,medium
6101,41.0,0,0.0,0.0,9.0,medium
6102,44.0,0,1.0,1.0,9.0,high
6103,45.0,1,1.0,0.0,7.0,high
6104,46.0,1,1.0,1.0,5.0,high
6105,30.0,1,0.0,0.0,4.0,medium
6109,51.0,1,0.0,1.0,7.0,high
6112,33.0,1,0.0,0.0,9.0,high
6113,40.0,1,0.0,1.0,6.0,medium
6114,39.0,1,0.0,0.0,10.0,medium
6115,24.0,1,1.0,0.0,5.0,medium
6116,52.0,0,0.0,1.0,4.0,high
6117,28.0,1,0.0,1.0,4.0,high
6118,37.0,1,0.0,1.0,8.0,medium
6119,49.0,1,0.0,1.0,1.0,high
6122,30.0,0,1.0,0.0,5.0,high
6123,36.0,1,0.0,0.0,1.0,medium
6125,53.0,1,0.0,1.0,5.0,high
6126,41.0,0,0.0,1.0,8.0,high
6128,46.0,1,0.0,0.0,2.0,medium
6129,53.0,0,0.0,0.0,1.0,medium
6130,49.0,0,0.0,0.0,8.0,high
6131,35.0,1,1.0,1.0,10.0,high
6132,47.0,1,0.0,1.0,3.0,high
6133,36.0,1,0.0,0.0,2.0,medium
6135,44.0,1,0.0,0.0,4.0,medium
6136,32.0,0,0.0,0.0,7.0,medium
6137,40.0,1,0.0,0.0,2.0,medium
6139,37.0,0,0.0,0.0,9.0,medium
6140,33.0,1,1.0,0.0,7.0,high
6141,43.0,1,0.0,0.0,2.0,medium
6142,26.0,1,0.0,0.0,9.0,medium
6144,38.0,1,0.0,0.0,3.0,medium
6145,60.0,0,0.0,0.0,7.0,high
6146,39.0,1,0.0,1.0,9.0,high
6147,29.0,0,0.0,1.0,1.0,medium
6148,44.0,0,0.0,1.0,4.0,high
6149,30.0,1,0.0,1.0,9.0,high
6150,20.0,1,0.0,1.0,9.0,high
6151,36.0,1,1.0,1.0,8.0,high
6152,24.0,1,0.0,1.0,7.0,medium
6154,27.0,1,0.0,1.0,4.0,medium
6156,33.0,0,0.0,1.0,9.0,medium
6157,44.0,1,1.0,1.0,4.0,high
6158,47.0,1,0.0,1.0,9.0,high
6159,48.0,1,0.0,1.0,2.0,medium
6160,44.0,0,0.0,1.0,7.0,medium
6163,48.0,1,0.0,0.0,10.0,high
6165,50.0,1,0.0,1.0,4.0,high
6167,32.0,1,0.0,1.0,9.0,high
6169,37.0,0,0.0,0.0,4.0,medium
6171,44.0,1,1.0,0.0,9.0,high
6172,52.0,0,0.0,1.0,8.0,high
6173,47.0,1,0.0,0.0,4.0,high
6175,56.0,0,0.0,1.0,5.0,high
6176,24.0,1,0.0,0.0,9.0,medium
6177,46.0,1,1.0,0.0,3.0,high
6178,47.0,1,0.0,1.0,10.0,high
6181,48.0,1,0.0,0.0,4.0,high
6183,26.0,1,0.0,1.0,1.0,medium
6184,36.0,1,0.0,1.0,10.0,medium
6185,47.0,0,1.0,0.0,10.0,high
6186,34.0,0,0.0,1.0,7.0,medium
6188,32.0,1,0.0,1.0,2.0,medium
6190,23.0,0,0.0,1.0,6.0,medium
6191,48.0,1,1.0,0.0,10.0,high
6192,35.0,1,0.0,0.0,7.0,medium
6193,35.0,0,0.0,1.0,1.0,low
6194,39.0,1,0.0,1.0,8.0,high
6195,34.0,1,1.0,1.0,8.0,high
6196,48.0,1,1.0,0.0,8.0,high
6197,53.0,1,0.0,0.0,2.0,medium
6200,29.0,0,0.0,0.0,4.0,low
6203,26.0,1,0.0,1.0,4.0,medium
6205,35.0,1,0.0,0.0,10.0,high
6206,46.0,1,1.0,1.0,8.0,high
6207,30.0,1,1.0,0.0,8.0,high
6208,54.0,1,1.0,0.0,8.0,high
6209,19.0,0,0.0,1.0,1.0,medium
6212,49.0,1,1.0,0.0,8.0,high
6213,52.0,0,0.0,1.0,8.0,high
6214,17.0,0,0.0,0.0,2.0,low
6215,31.0,1,0.0,0.0,2.0,low
6216,25.0,1,0.0,1.0,3.0,high
6217,37.0,1,0.0,1.0,3.0,high
6219,46.0,1,0.0,0.0,6.0,medium
6220,31.0,0,1.0,1.0,1.0,high
6221,50.0,0,0.0,0.0,6.0,medium
6222,32.0,1,0.0,0.0,6.0,medium
6223,41.0,0,0.0,0.0,2.0,medium
6224,42.0,1,1.0,0.0,7.0,high
6226,14.0,1,0.0,0.0,7.0,medium
6228,47.0,1,0.0,1.0,4.0,high
6229,34.0,1,0.0,1.0,6.0,medium
6230,37.0,1,0.0,1.0,10.0,high
6232,42.0,1,0.0,0.0,6.0,medium
6234,60.0,0,0.0,1.0,8.0,high
6235,45.0,0,0.0,0.0,8.0,medium
6239,46.0,1,1.0,1.0,7.0,high
6241,48.0,1,0.0,0.0,9.0,high
6242,48.0,0,0.0,0.0,3.0,medium
6244,47.0,0,0.0,1.0,6.0,high
6245,35.0,1,0.0,1.0,5.0,medium
6248,44.0,1,1.0,0.0,1.0,high
6250,26.0,1,0.0,1.0,3.0,medium
6251,32.0,1,0.0,0.0,1.0,medium
6253,32.0,1,0.0,0.0,4.0,medium
6254,45.0,1,0.0,1.0,1.0,high
6255,36.0,1,0.0,1.0,3.0,medium
6256,37.0,1,0.0,0.0,2.0,medium
6257,40.0,1,0.0,1.0,9.0,high
6258,49.0,1,0.0,0.0,3.0,medium
6259,53.0,1,1.0,1.0,3.0,high
6261,34.0,1,1.0,1.0,9.0,high
6263,23.0,1,0.0,0.0,4.0,medium
6264,37.0,1,1.0,1.0,10.0,high
6265,27.0,1,0.0,1.0,4.0,medium
6266,43.0,1,0.0,1.0,8.0,high
6267,42.0,0,0.0,1.0,9.0,medium
6268,33.0,1,1.0,1.0,5.0,high
6271,44.0,0,1.0,0.0,2.0,medium
6273,39.0,0,0.0,1.0,10.0,medium
6275,29.0,0,1.0,0.0,5.0,high
6276,30.0,1,0.0,1.0,4.0,high
6277,56.0,0,0.0,1.0,5.0,high
6278,44.0,1,0.0,0.0,2.0,medium
6279,50.0,0,0.0,0.0,4.0,medium
6280,43.0,0,0.0,0.0,2.0,medium
6281,56.0,0,0.0,1.0,5.0,high
6283,25.0,1,1.0,0.0,8.0,high
6284,45.0,1,0.0,1.0,10.0,high
6286,52.0,0,0.0,0.0,1.0,medium
6287,47.0,0,1.0,0.0,1.0,high
6289,37.0,1,1.0,0.0,7.0,high
6290,46.0,0,0.0,0.0,6.0,medium
6291,25.0,1,0.0,0.0,3.0,medium
6292,39.0,1,0.0,0.0,3.0,medium
6293,24.0,0,0.0,1.0,6.0,medium
6294,40.0,1,0.0,0.0,9.0,high
6296,35.0,1,0.0,1.0,10.0,high
6297,35.0,1,0.0,1.0,6.0,high
6298,46.0,0,1.0,0.0,7.0,high
6299,27.0,0,0.0,0.0,9.0,low
6300,34.0,1,1.0,1.0,7.0,high
6302,40.0,1,0.0,0.0,2.0,medium
6303,39.0,0,0.0,1.0,5.0,medium
6305,34.0,1,0.0,1.0,2.0,medium
6306,31.0,1,1.0,0.0,1.0,high
6307,66.0,1,0.0,1.0,1.0,medium
6309,25.0,1,0.0,1.0,8.0,medium
6310,55.0,0,0.0,0.0,3.0,medium
6311,41.0,0,0.0,0.0,8.0,medium
6312,28.0,1,0.0,1.0,10.0,high
6313,44.0,1,0.0,0.0,9.0,high
6314,58.0,0,1.0,1.0,7.0,high
6315,33.0,1,0.0,1.0,3.0,high
6316,37.0,1,0.0,1.0,4.0,medium
6318,43.0,0,0.0,0.0,5.0,high
6319,36.0,1,0.0,1.0,7.0,high
6321,22.0,1,1.0,0.0,1.0,high
6323,37.0,1,0.0,0.0,9.0,medium
6324,34.0,1,0.0,0.0,4.0,medium
6325,53.0,1,0.0,0.0,10.0,high
6326,44.0,0,0.0,0.0,10.0,medium
6328,25.0,1,0.0,1.0,2.0,medium
6329,46.0,1,1.0,0.0,1.0,low
6330,37.0,0,0.0,0.0,7.0,medium
6331,28.0,0,0.0,0.0,4.0,medium
6332,39.0,1,1.0,0.0,10.0,high
6333,48.0,1,0.0,0.0,1.0,medium
6334,36.0,1,1.0,0.0,9.0,high
6335,33.0,0,1.0,0.0,6.0,medium
6336,57.0,1,0.0,0.0,9.0,high
6337,31.0,1,0.0,0.0,1.0,medium
6338,43.0,0,1.0,1.0,5.0,high
6341,40.0,0,0.0,1.0,10.0,medium
6342,33.0,1,1.0,1.0,9.0,high
6343,44.0,0,0.0,0.0,2.0,medium
6344,38.0,1,0.0,0.0,8.0,medium
6346,39.0,1,1.0,1.0,4.0,high
6347,23.0,1,1.0,0.0,1.0,medium
6348,53.0,1,0.0,0.0,9.0,high
6349,42.0,1,0.0,0.0,9.0,high
6350,50.0,1,1.0,1.0,2.0,high
6351,18.0,1,1.0,0.0,8.0,high
6353,48.0,1,0.0,1.0,2.0,medium
6354,46.0,1,0.0,0.0,9.0,medium
6357,28.0,1,1.0,0.0,2.0,medium
6358,23.0,1,1.0,0.0,1.0,medium
6359,34.0,0,0.0,1.0,6.0,medium
6361,46.0,1,0.0,0.0,7.0,high
6362,45.0,1,0.0,0.0,2.0,medium
6363,37.0,0,1.0,1.0,1.0,high
6364,48.0,0,0.0,1.0,3.0,medium
6365,14.0,0,1.0,1.0,8.0,high
6366,27.0,1,1.0,0.0,9.0,high
6367,34.0,1,0.0,0.0,2.0,medium
6368,50.0,0,0.0,0.0,6.0,medium
6373,32.0,1,0.0,0.0,4.0,medium
6374,37.0,0,0.0,0.0,5.0,medium
6375,35.0,0,1.0,0.0,10.0,high
6376,35.0,1,0.0,0.0,4.0,medium
6377,49.0,1,0.0,1.0,2.0,medium
6378,25.0,0,0.0,0.0,1.0,medium
6380,24.0,1,0.0,1.0,6.0,high
6384,43.0,1,1.0,0.0,1.0,high
6385,26.0,0,0.0,1.0,7.0,medium
6389,37.0,1,0.0,1.0,4.0,medium
6390,40.0,1,0.0,0.0,5.0,medium
6391,34.0,0,0.0,0.0,4.0,medium
6392,46.0,1,0.0,1.0,3.0,medium
6393,49.0,1,0.0,1.0,9.0,high
6395,33.0,1,0.0,1.0,2.0,medium
6396,44.0,1,0.0,1.0,10.0,high
6397,34.0,1,0.0,0.0,9.0,medium
6398,35.0,1,0.0,0.0,5.0,high
6399,20.0,1,0.0,1.0,4.0,medium
6400,50.0,1,1.0,1.0,3.0,high
6404,36.0,1,0.0,0.0,7.0,medium
6405,51.0,0,0.0,1.0,8.0,high
6407,53.0,1,0.0,0.0,2.0,high
6408,27.0,0,1.0,1.0,6.0,high
6409,55.0,0,0.0,1.0,1.0,high
6410,18.0,1,1.0,0.0,7.0,high
6411,41.0,0,0.0,0.0,6.0,medium
6412,33.0,0,1.0,0.0,5.0,high
6413,27.0,0,0.0,1.0,7.0,medium
6415,46.0,1,0.0,1.0,6.0,medium
6416,55.0,0,1.0,1.0,1.0,high
6418,44.0,1,0.0,1.0,6.0,high
6420,27.0,1,1.0,0.0,5.0,high
6421,30.0,1,0.0,1.0,2.0,medium
6423,50.0,1,0.0,0.0,1.0,medium
6424,29.0,1,0.0,0.0,6.0,medium
6425,43.0,1,0.0,1.0,7.0,high
6427,45.0,0,0.0,0.0,7.0,medium
6428,42.0,0,0.0,0.0,9.0,medium
6429,34.0,1,0.0,0.0,10.0,medium
6430,42.0,1,0.0,0.0,7.0,high
6432,52.0,1,0.0,0.0,1.0,high
6433,41.0,1,0.0,0.0,10.0,high
6434,45.0,1,0.0,1.0,2.0,medium
6435,43.0,1,0.0,1.0,1.0,medium
6436,46.0,0,1.0,1.0,4.0,high
6437,32.0,1,0.0,0.0,5.0,medium
6438,44.0,1,0.0,0.0,7.0,high
6441,48.0,0,0.0,0.0,7.0,high
6442,43.0,1,0.0,1.0,9.0,high
6443,48.0,0,0.0,1.0,6.0,medium
6444,33.0,1,0.0,0.0,1.0,medium
6445,46.0,0,0.0,1.0,1.0,medium
6446,16.0,1,0.0,0.0,10.0,medium
6448,52.0,0,0.0,1.0,3.0,high
6449,53.0,1,1.0,0.0,2.0,high
6450,39.0,1,0.0,1.0,1.0,medium
6452,30.0,1,0.0,1.0,9.0,high
6453,45.0,0,0.0,0.0,6.0,medium
6454,29.0,1,0.0,1.0,6.0,high
6455,54.0,1,0.0,0.0,2.0,medium
6456,23.0,1,1.0,0.0,1.0,medium
6457,26.0,1,0.0,0.0,7.0,high
6458,20.0,1,0.0,0.0,9.0,medium
6459,43.0,1,1.0,0.0,6.0,high
6460,43.0,1,0.0,0.0,2.0,medium
6461,49.0,1,0.0,1.0,1.0,high
6463,60.0,1,0.0,1.0,8.0,high
6465,47.0,1,0.0,1.0,7.0,high
6466,32.0,1,0.0,1.0,4.0,medium
6468,39.0,1,0.0,0.0,8.0,high
6471,36.0,1,0.0,1.0,6.0,high
6472,53.0,0,0.0,0.0,7.0,medium
6473,43.0,1,1.0,0.0,9.0,high
6474,36.0,1,0.0,1.0,1.0,medium
6475,12.0,1,0.0,0.0,8.0,medium
6476,32.0,1,0.0,0.0,3.0,low
6477,50.0,1,1.0,0.0,1.0,medium
6478,49.0,0,1.0,0.0,5.0,high
6479,45.0,0,0.0,0.0,7.0,medium
6480,35.0,1,0.0,0.0,4.0,medium
6481,33.0,1,1.0,1.0,4.0,high
6482,31.0,1,1.0,0.0,8.0,high
6483,39.0,1,1.0,1.0,10.0,high
6484,32.0,1,1.0,1.0,4.0,high
6486,39.0,1,0.0,0.0,8.0,high
6487,33.0,1,0.0,0.0,8.0,medium
6488,34.0,0,1.0,1.0,6.0,high
6490,27.0,0,0.0,1.0,10.0,high
6491,38.0,0,0.0,0.0,5.0,medium
6492,43.0,0,1.0,0.0,3.0,high
6493,51.0,1,0.0,1.0,3.0,high
6496,43.0,0,0.0,0.0,7.0,medium
